,texture_contrast_nondir_post1,texture_contrast_nondir_post2,texture_contrast_nondir_post3,texture_contrast_nondir_post4,texture_correlation_nondir_post1,texture_correlation_nondir_post2,texture_correlation_nondir_post3,texture_correlation_nondir_post4,texture_diffentropy_nondir_post1,texture_diffentropy_nondir_post2,texture_diffentropy_nondir_post3,texture_diffentropy_nondir_post4,texture_diffvariance_nondir_post1,texture_diffvariance_nondir_post2,texture_diffvariance_nondir_post3,texture_diffvariance_nondir_post4,texture_energy_nondir_post1,texture_energy_nondir_post2,texture_energy_nondir_post3,texture_energy_nondir_post4,texture_entropy_nondir_post1,texture_entropy_nondir_post2,texture_entropy_nondir_post3,texture_entropy_nondir_post4,texture_inversediffmoment_nondir_post1,texture_inversediffmoment_nondir_post2,texture_inversediffmoment_nondir_post3,texture_inversediffmoment_nondir_post4,texture_sumaverage_nondir_post1,texture_sumaverage_nondir_post2,texture_sumaverage_nondir_post3,texture_sumaverage_nondir_post4,texture_sumentropy_nondir_post1,texture_sumentropy_nondir_post2,texture_sumentropy_nondir_post3,texture_sumentropy_nondir_post4,texture_sumvariance_nondir_post1,texture_sumvariance_nondir_post2,texture_sumvariance_nondir_post3,texture_sumvariance_nondir_post4,texture_variance_nondir_post1,texture_variance_nondir_post2,texture_variance_nondir_post3,texture_variance_nondir_post4
0,90.3285426847,229.6901408451,239.8192009198,227.5340615119,0.0367477867,0.0183989620,0.0181834898,0.0105518854,1.1728022522,1.3948323020,1.4125439668,1.4148695654,58.2933982163,140.7379706317,145.1332674733,133.0158720979,0.0136142276,0.0053565759,0.0047648433,0.0044130425,2.1922015073,2.5376860010,2.5798342212,2.6034601630,0.2793884490,0.1839697468,0.1760327129,0.1657035051,108.6734693878,121.6424259845,124.5050301811,126.4515665421,1.4066743208,1.6242688826,1.6436200243,1.6486188543,97.0965970752,238.0647248993,248.5540850738,232.2947941829,44.0936168483,111.3328322086,116.7943212182,111.1879981899
0,246.2238805970,322.3115671642,239.8768656716,201.2947761194,0.5301318419,0.4938181009,0.4672441083,0.4596602208,1.4945750274,1.5487595709,1.4817345659,1.4533953014,108.6869987748,144.5669553353,112.2205947873,89.4720427712,0.0023790794,0.0018273836,0.0021493512,0.0023355703,2.7226223305,2.8057832228,2.7526563314,2.7186716274,0.1035303692,0.0874413191,0.1097687978,0.1119194860,201.7369402985,214.7555970149,208.9235074627,217.7164179104,1.9612076587,2.0016857509,1.9245359681,1.8957672466,793.7927398920,942.2630283749,655.0165369514,539.6882379149,262.0088793440,316.1637048549,224.3293188906,184.5477756391
0,177.4866340903,323.9770048865,325.9321644151,388.3038229376,0.0957834870,0.0650070317,0.0501498509,0.0491631888,1.3265110583,1.4259693095,1.4707176513,1.5210770158,114.0647992583,211.8447938896,196.0547267508,228.6182121266,0.0046204216,0.0040911506,0.0028387795,0.0025958734,2.5866229099,2.6482330926,2.7480562603,2.8154324323,0.1978181139,0.1856244584,0.1534427628,0.1444279138,196.3535498707,180.9215291751,185.5803391779,196.2262144294,1.6489598783,1.7073353032,1.7449746256,1.8025605352,214.4033152225,368.4902493431,359.8578025869,427.9997037206,100.0669482340,174.5882280915,170.4798291659,199.9413102439
0,202.2994676806,435.1774904943,363.2796958175,423.0818250951,0.1621547718,0.1110955132,0.0748355504,0.0628474526,1.4279680373,1.6169751988,1.5872112355,1.6201792075,109.3464076450,208.8569273287,162.9893992048,187.2690167214,0.0024308462,0.0011439807,0.0012230913,0.0011081727,2.8570673385,3.1299786600,3.0988310115,3.1498951899,0.1416748591,0.0964730094,0.0950744635,0.0910053284,137.1484410646,165.2012167300,221.4901901141,203.7008365019,1.7225580562,1.9059134657,1.8736697335,1.9026482535,280.2997903454,543.7646829302,422.0366718270,479.8117939771,116.5352258960,238.7703208085,194.2870463705,223.9153265538
0,12.4075883875,14.2644438057,10.9626329405,8.1966082208,0.0754270291,0.0587504716,0.0984046203,0.1239219908,0.8173061237,0.8495715968,0.8012660857,0.7673864611,7.4425950438,8.4041199523,6.4199392553,4.5230889298,0.0229857774,0.0191678548,0.0245340974,0.0281335696,1.8280970455,1.8972485667,1.7917922224,1.7218570094,0.3841063409,0.3587956866,0.3902500111,0.4176983832,125.2066685829,131.5791894222,135.3368784133,135.7148605921,1.1191434261,1.1487992816,1.1035230860,1.0754081807,14.3881590368,16.0109035108,13.3041616843,10.4929984787,7.9714547293,8.8900044211,7.0746079565,5.1552450249
0,43.1569826707,99.8438328236,162.4821610601,154.7869520897,0.0822750503,0.0838445199,0.0944651142,0.1009209791,1.1441460324,1.3080768959,1.4092493096,1.3951769062,19.8598779460,47.7922412068,78.4226099769,76.0859990793,0.0061426845,0.0034883791,0.0025035512,0.0027242584,2.4190096069,2.6906837427,2.8293857804,2.8025224061,0.2241936121,0.1671770668,0.1491665932,0.1500179042,223.8150866463,234.3196738022,226.6538226300,261.1310907238,1.4332875364,1.5993968279,1.7014586721,1.6900317588,50.8699864604,118.0870033594,196.2728217789,189.4227744474,22.7918465524,52.4566425281,86.9235077481,82.8773574989
0,208.1468812877,382.7030755964,442.3196320782,512.8933601610,0.1689789074,0.1742362843,0.1242735129,0.0908170799,1.4075975292,1.5576840526,1.6136575244,1.6523943211,121.4198752239,207.6182252634,217.4489610021,236.6209946411,0.0033252527,0.0017058785,0.0012228754,0.0010463966,2.7234234833,2.9496165185,3.0421301783,3.0885557932,0.1638780123,0.1218345303,0.0946637026,0.0826271787,221.7944811728,258.4236849669,246.7835584938,236.3288301236,1.7155262746,1.8711791133,1.9087521931,1.9470386555,290.8928008159,539.3525404883,564.5076227496,612.8266221151,118.1707010428,214.3805294709,232.0235265327,262.5292737826
0,90.7964932452,169.3946536361,219.6110951423,259.7643000862,0.0242199813,-0.0345118885,-0.0141986711,-0.0184731406,1.2919184558,1.4186513223,1.4686444274,1.4956410308,42.6937560980,79.6709035059,104.1860578326,125.7532303417,0.0037824781,0.0023957650,0.0021234457,0.0021394742,2.5985126996,2.7695886734,2.8364820949,2.8370163417,0.1769036569,0.1390925716,0.1333712918,0.1317342446,109.9703937913,114.9916642713,182.9275653924,192.2425984478,1.5623478897,1.6684399910,1.7292608337,1.7556494728,95.0313166314,157.9220345685,213.0720742969,249.8876823541,44.7257222140,78.3493946887,104.4803432346,124.0644889334
0,188.4849094567,256.8623167577,246.4716872665,245.7139982754,0.0889215700,0.0635158958,0.0499869861,0.0524974296,1.4319521119,1.4979301579,1.5037723040,1.5042203513,94.1231469629,125.2627080183,109.7518039705,107.9974655141,0.0021082434,0.0015361747,0.0013453199,0.0013755592,2.8359579708,2.9345192797,2.9781011998,2.9702764543,0.1331913209,0.1062750817,0.0999809802,0.0964201986,122.0882437482,127.2492095430,194.8746766312,202.5705662547,1.7251344472,1.7797569057,1.7846019902,1.7877291918,225.2221641763,291.6467189785,272.3717617164,272.8699126141,103.5355239886,138.1038317946,130.5741970403,130.2383011575
0,152.2441064639,106.6707224335,112.6206844106,123.3079847909,0.2521000780,0.2452217892,0.2294254438,0.2298029962,1.2288128000,1.2014802888,1.2558965064,1.3004493105,105.0748913762,69.9701606442,68.9562264251,71.5818081742,0.0081881999,0.0082637019,0.0054952479,0.0038249505,2.4403931176,2.4127894784,2.5645068262,2.6854613201,0.2609427436,0.2600063355,0.2219312879,0.1942465907,103.4939923954,87.6054752852,158.5388593156,179.3752091255,1.5747981416,1.5301551140,1.5966410217,1.6487810072,254.7469981292,175.9045783863,179.6294785467,196.8382295190,100.2821285605,69.6101216672,71.9297950007,78.6793273056
0,111.1435842486,76.8225287972,80.6396999732,87.3047147067,0.4214486620,0.4195509280,0.4024176742,0.3978310996,1.1718078882,1.1403928150,1.1730148714,1.2152796500,78.0279219900,50.7737144346,51.1611707515,52.5079896262,0.0086955140,0.0083548321,0.0064297913,0.0049484083,2.4025622260,2.3814463130,2.4914689865,2.5930208313,0.2816067901,0.2704567829,0.2459823649,0.2193926489,102.7235467452,86.9958478436,157.7406911331,178.5948298955,1.5568090965,1.5191643847,1.5676997039,1.6129444632,272.9924190306,187.8254582485,189.2057297125,202.6133619654,97.7034964973,67.2667278016,68.4281220863,73.5594960392
0,15.9702344546,27.5208970438,34.5645259939,27.2057084608,0.1462838228,0.1459184889,0.1448699032,0.1361795174,0.9417605795,1.0532477328,1.1005785473,1.0559799669,7.4397858600,12.3958545286,15.2672681457,11.4914749870,0.0115495536,0.0067412956,0.0050345764,0.0058066775,2.0857842113,2.3150081909,2.4276102005,2.3359546561,0.3209259491,0.2607636815,0.2368022202,0.2477961067,266.2124362895,267.6309887870,266.9918450561,267.8332313965,1.2643048318,1.3846967671,1.4394672823,1.3870864225,21.4264304559,36.8754515198,46.2323493990,35.7430343083,9.4098799099,16.3089397846,20.5260969636,16.0696360721
0,0.5000000000,0.2500000000,1.7500000000,2.5000000000,0.7071067812,0.5773502692,0.7171371656,0.8064193830,0.3010299957,0.2442190503,0.2442190503,0.3010299957,0.2500000000,0.1875000000,0.1875000000,0.2500000000,0.2500000000,0.3750000000,0.2500000000,0.2500000000,0.6020599913,0.4515449935,0.6020599913,0.6020599913,0.7500000000,0.8750000000,0.4250000000,0.3500000000,264.5000000000,265.2500000000,263.2500000000,262.5000000000,0.6020599913,0.4515449935,0.4515449935,0.4515449935,1.2500000000,0.6875000000,4.1875000000,8.2500000000,0.5000000000,0.2500000000,2.1875000000,3.6875000000
0,6.0431410567,11.1948618517,16.5441105187,15.7661173049,0.0777132306,0.0547066469,0.0579589288,0.0589129872,0.7601241276,0.8726777032,0.9518324938,0.9469300878,2.6538297154,4.9872038542,7.0174771597,6.6010434404,0.0264656533,0.0156536620,0.0107890823,0.0111118056,1.6923518565,1.9115993127,2.0832983934,2.0645743369,0.4187309485,0.3420992223,0.2918476815,0.2959372112,261.9437712070,261.5123606398,258.8160445952,259.5184197770,1.0330692430,1.1526432015,1.2414740769,1.2326052146,7.0404641105,12.4587662645,18.5306296286,17.6931895533,3.1875780228,5.7525397859,8.6747676029,8.2014300974
0,27.0901901288,83.1034894606,108.2123051099,123.8077084477,0.5859415646,0.6821091668,0.6949757280,0.7157577427,1.0385876471,1.2515301873,1.2969701284,1.3222105747,13.0809619936,44.0142530689,59.4362006075,68.5591345626,0.0066255781,0.0032154903,0.0027884686,0.0025544847,2.4653427965,2.8694880932,2.9452600380,3.0117067991,0.2613873536,0.1959584438,0.1875175820,0.1806353571,108.6970205623,164.2656961167,187.6550889312,200.6870137835,1.5167950623,1.7667727377,1.8193792501,1.8619842543,103.7141365118,439.5445965094,601.0143524720,746.9043315034,32.9493403939,130.4753618746,176.7466296551,216.8803873070
0,13.6388012618,24.7933753943,47.8596214511,62.5662460568,0.0771672821,0.3164642972,0.1518237994,0.1639983924,0.9088153711,1.0284470992,1.1658080434,1.2148201121,4.7426011802,9.2070699281,18.2996472251,24.4735966126,0.0122451214,0.0073241847,0.0066624208,0.0053786982,1.9897745951,2.2215005032,2.2852901852,2.3675642780,0.2655764818,0.2157171861,0.1774317745,0.1621755542,113.8028391167,137.4053627760,139.9794952681,128.5189274448,1.2085406626,1.4253679042,1.4846587193,1.5447876884,15.8712222233,45.9476684015,63.7771820796,85.0982221935,7.4630282917,17.2153394899,26.2148120690,35.6284070893
0,239.0557626641,275.8835719432,259.8632718273,225.4630650669,0.3903377252,0.3681704496,0.3581557585,0.3577728844,1.4096499921,1.4789748842,1.4823877995,1.4677490050,149.4667296614,156.5658824720,138.8711975144,113.1018031981,0.0015034763,0.0009856389,0.0008430515,0.0008306672,3.0851348103,3.2468002890,3.2800260951,3.2786760349,0.1365545848,0.1152626255,0.1076855470,0.1086494370,163.2876163027,176.9364211648,186.7912502741,208.9630180759,1.8202027049,1.8994543028,1.9116566162,1.9050192017,545.1580274654,597.3930160945,549.8716361079,476.6644166172,197.1568112306,219.4773582207,203.2680545951,175.5197512213
0,178.3364089776,319.1546134663,336.0077306733,265.4874480466,0.2399093902,0.2397049135,0.2579917476,0.2630027809,1.3804134764,1.5181335363,1.5438252481,1.5056258766,103.4283192614,176.0450033893,175.4811477057,132.6996622050,0.0016837064,0.0008767877,0.0007322128,0.0008144332,2.9758334974,3.2370296311,3.3003143176,3.2452537750,0.1472487748,0.1084003151,0.0982066204,0.1073062317,176.2958437240,196.4901911887,182.2923524522,171.0042394015,1.7585832186,1.8962484500,1.9317294603,1.8947057163,290.9122271144,520.3821564888,569.6572565607,454.9690593342,116.8271638374,208.3074128616,225.4692537567,179.8057128773
0,55.5755683826,53.8427376605,66.8849098834,78.2540935328,0.3690675824,0.3731452765,0.3897951102,0.4088166701,1.1836056300,1.1799548377,1.2288860176,1.2606384915,27.3439153988,26.3126965872,31.6889454455,37.0715373540,0.0042577812,0.0046208795,0.0033120270,0.0027822137,2.6052406761,2.5727439334,2.7034427587,2.7693372118,0.2081827431,0.2174089456,0.1912774106,0.1781512356,139.5654376252,144.8310755095,150.1069619508,166.9114147721,1.5797026010,1.5685034818,1.6371477713,1.6790395156,120.4841441158,117.8249219320,152.1749179584,186.2522539650,45.5842704065,44.3866410116,56.5689011998,68.4742797360
0,48.3335303283,110.3591038521,119.9225272659,122.3548595068,0.0928747840,0.0855500846,0.0726975353,0.0673416798,1.1088708561,1.2910042839,1.3153768618,1.3227667535,28.6007086247,61.0419318524,64.0791662499,63.6204603639,0.0175108446,0.0084896519,0.0082618978,0.0082454853,2.1578271470,2.4822923066,2.5198378394,2.5296908218,0.3127975949,0.2313107776,0.2251808814,0.2238323765,147.0204695643,157.5524633321,193.6245634771,168.2889915650,1.3495321190,1.5395034701,1.5652921091,1.5735348215,58.2286144682,131.0040304925,138.7203808939,140.0185093414,26.7318208399,60.4111723770,64.5524590572,65.2628097981
0,1.0000000000,3.0000000000,3.2500000000,8.7500000000,0E-10,0.3015113446,0.0755928946,0.0284095495,-0E-10,0.2442190503,0.2442190503,0.4515449935,0E-10,0.7500000000,0.1875000000,1.1875000000,0.2500000000,0.2500000000,0.2500000000,0.2500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,0.5000000000,0.4000000000,0.2750000000,0.1897058824,232.0000000000,201.5000000000,222.7500000000,275.2500000000,0.3010299957,0.4515449935,0.6020599913,0.6020599913,1.0000000000,4.7500000000,3.6875000000,9.1875000000,0.5000000000,2.7500000000,2.1875000000,5.2500000000
0,13.5000000000,58.5000000000,77.7500000000,78.2500000000,0.9841241047,0.9966885218,0.9969932485,0.9988992071,0.6020599913,0.3010299957,0.4515449935,0.4515449935,1.2500000000,2.2500000000,1.1875000000,1.6875000000,0.2500000000,0.2500000000,0.2500000000,0.2500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,0.0993212670,0.0196110745,0.0135728085,0.0137966489,152.0000000000,173.0000000000,182.7500000000,217.7500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,69.5000000000,283.5000000000,410.1875000000,393.1875000000,21.1875000000,82.6875000000,110.5000000000,110.7500000000
0,33.7500000000,131.7500000000,151.5000000000,174.2500000000,0.9954908250,0.9871378095,0.9983926138,0.9957905381,0.4515449935,0.6020599913,0.6020599913,0.4515449935,0.6875000000,16.1875000000,7.5000000000,11.6875000000,0.2500000000,0.2500000000,0.2500000000,0.2500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,0.0309875260,0.0150393953,0.0082705644,0.0078408595,146.2500000000,177.2500000000,182.0000000000,214.2500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,171.6875000000,647.1875000000,750.5000000000,862.1875000000,46.6875000000,210.1875000000,225.5000000000,264.6875000000
0,196.0811787771,555.9238451170,682.3788138708,741.7501531675,0.1103141112,0.1072051527,0.1003142111,0.1029775114,1.4269294998,1.6548758528,1.7007992961,1.7238482080,103.0063255420,282.5809725856,343.1777460781,363.2448083142,0.0021180095,0.0007309774,0.0005849381,0.0005129357,2.9345679184,3.3253992950,3.4180849512,3.4553002769,0.1442955278,0.0881017991,0.0809106744,0.0733851489,139.3900869991,153.9059551526,163.3873912511,190.4006861904,1.7336260231,1.9634173729,2.0136773966,2.0386884304,244.4235581471,688.6590271510,833.6849359833,911.0489837223,105.3914501843,299.3524122863,364.5688958431,397.9434996327
0,73.9846387833,100.8345247148,117.3130038023,94.9680608365,0.3056319003,0.2807269756,0.2830335179,0.2738710378,1.2529192705,1.3166560858,1.3478332502,1.3028814581,33.7861459556,46.0835281470,53.8593612746,44.2455017942,0.0031612543,0.0025105582,0.0022494470,0.0028932499,2.7059705842,2.7966670146,2.8541200946,2.7672163552,0.1788479777,0.1564960806,0.1518938984,0.1684796000,149.0215969582,153.6585551331,161.4459315589,204.9297338403,1.6397197763,1.6857418998,1.7222151319,1.6690818459,139.0605221646,179.4793089390,209.9063921930,166.5441120965,53.1108818343,70.1564544579,81.5149245703,65.0139646142
0,99.7528881375,135.9962430732,165.6569925801,157.9462759463,0.7033428584,0.7392145253,0.7508365629,0.7683976555,1.2907708308,1.3352892185,1.3901599395,1.3847069485,51.5647502520,75.7651149724,87.9847307759,81.7830731674,0.0017794590,0.0014061835,0.0010537444,0.0009857478,2.9566491786,3.0489775112,3.1676350433,3.1826502786,0.1655709335,0.1551619593,0.1365019608,0.1317189481,168.8021978022,170.0623649854,179.2025922795,198.9929557622,1.8724109262,1.9595287502,2.0208044726,2.0447956549,567.8329509319,899.9236019207,1154.8075522169,1193.0204256300,167.1339658729,258.1185862117,328.8045812912,337.4510240329
0,43.3214365480,75.6804842096,95.1673292536,108.8390583821,0.2266298861,0.2343253727,0.2408495458,0.2517281692,1.1423087498,1.2629557444,1.3110779725,1.3407071017,19.8301012310,33.0104747004,40.8090661579,45.9108719166,0.0038337634,0.0019739283,0.0015197222,0.0012678435,2.6025528146,2.8517680474,2.9554872121,3.0197446215,0.2111446136,0.1618654145,0.1424214842,0.1327073444,164.9463974628,189.3659266539,204.4930093358,208.1559833832,1.5244669911,1.6533826016,1.7085422774,1.7428204150,68.7051269467,121.9930463596,155.5419509519,182.0566983529,27.4702992941,48.5425093067,61.7097847012,71.6318164663
0,42.1883179835,58.5991274842,90.0353853611,110.6342704799,0.1528463579,0.1931646022,0.1998747064,0.1883857016,1.1178962802,1.1942766925,1.2820553715,1.3180511805,21.1676709229,28.5168536237,44.4417966860,55.2317569160,0.0060502085,0.0048572957,0.0038962925,0.0033578722,2.3980150442,2.5142069538,2.6142264238,2.6752094173,0.2263095633,0.2048740079,0.1804102680,0.1678131005,180.8417353369,179.1090644692,184.1575375667,179.9556471159,1.4422810653,1.5244297292,1.5975980141,1.6262661902,56.8690385785,85.7597966527,133.7992245714,160.7505776593,21.9375051839,32.6556528607,49.9221784745,61.6975187084
0,71.8938118291,135.5513576089,192.2775205220,196.4963165649,0.6123523420,0.6190837008,0.6129681435,0.6162331479,1.1648970666,1.3130147592,1.3985901792,1.4107356510,44.5678312813,81.4680417235,110.4856556249,110.6249453914,0.0045534288,0.0029763201,0.0018232765,0.0015992601,2.6395502852,2.8619335572,3.0376186679,3.0908536480,0.2373468295,0.1981672271,0.1587100935,0.1543427823,159.9479057041,171.6262892023,193.4324352768,216.2201641760,1.6866332138,1.8304833588,1.9208745557,1.9470612696,297.7681765232,574.3841247061,799.3593057722,825.9519486996,87.3420178388,169.9929797651,238.5243768153,247.3841519522
0,123.6672782875,269.0627930683,395.3310907238,423.1826707441,0.1018252952,0.0844020849,0.0767756800,0.0737765596,1.3281742224,1.4800091879,1.5743931339,1.5965516125,65.5845453421,147.3171013372,205.7117337880,213.8156357542,0.0029812098,0.0018908913,0.0012056598,0.0011588583,2.7152825755,2.9133035273,3.0666151086,3.0854332268,0.1629862208,0.1269321954,0.0981022238,0.0943131894,157.3765545362,166.8523955148,187.7824668705,211.3812436290,1.6401963940,1.7749299903,1.8673941875,1.8885817691,151.6374115742,318.4825961983,460.8487038024,490.3349794931,68.0660374225,144.4375075881,209.3940143460,223.1479660543
0,305.3601609658,516.1103765450,685.1693015234,677.8370221328,0.0958466778,0.0911535030,0.0922624107,0.0955450261,1.5529830140,1.6667492601,1.7265342544,1.7257613366,126.3589896460,203.2913175683,263.9936702298,253.4107016344,0.0010067385,0.0007972113,0.0006456841,0.0006970745,3.0987196180,3.1966666935,3.2627633261,3.2423882459,0.0796267402,0.0683765856,0.0546116562,0.0544263750,169.3199195171,208.4156366772,226.4024144869,230.8097154355,1.8734885293,1.9885976483,2.0545918358,2.0527725301,369.4299883810,618.1405545745,821.9605115603,818.6461717788,173.3564403710,288.8737083942,384.4636909454,382.5432940930
0,63.1889908257,127.6332313965,96.1343527013,113.7616717635,0.0922729695,0.0912441685,0.0810334777,0.0733136153,1.2089136343,1.3700298740,1.3171370691,1.3524745086,30.0649178427,55.6861751463,39.2172488287,44.3579960535,0.0043500100,0.0021627227,0.0024761186,0.0020109294,2.5016208601,2.7965822211,2.7240369136,2.8062012673,0.1864478318,0.1319774833,0.1378670815,0.1230486076,201.5408766565,220.0976554536,251.1524974516,273.1957186544,1.4986776273,1.6651092994,1.6118045942,1.6538301600,76.0334463263,153.2620230454,113.0666527841,131.7292783062,35.0300814767,70.5825241879,53.2221665674,62.8222301610
0,531.2267895110,863.4043231751,1157.1459957477,966.5134656272,-0.0023563905,-0.0063823283,0.0004325276,0.0136632869,1.6611987161,1.7540493477,1.8062203757,1.7733817096,199.8629508655,319.1197221035,418.7010001904,345.4936430175,0.0012034631,0.0009543322,0.0007368449,0.0008425749,3.0355481007,3.1322434401,3.2114298935,3.1656098757,0.0849168505,0.0650819609,0.0564421341,0.0609610970,269.0148830617,283.1045357902,311.3330970943,325.7466335932,1.9391911070,2.0443565646,2.1075676183,2.0749682495,519.3350017404,836.4805676619,1134.4829513577,971.9985269380,255.2142718119,414.3723358436,563.5562596406,479.4970594012
