,circularity,edge_sharp_mean,edge_sharp_std,iMax_Variance_uptake,iiMin_change_Variance_uptake,iiiMax_Margin_Gradient,irregularity,ivVariance,k_Max_Margin_Grad,kurt_F_r_i,max_F_r_i,max_RGH_mean,max_RGH_mean_k,max_RGH_var,max_RGH_var_k,mean_F_r_i,min_F_r_i,skew_F_r_i,var_F_r_i
0,0.8556794857,-0.0616255093,0.9308972021,3.4312002003,0.4857450893,0.1154239142,0.9031150439,0.0097308920,4.0000000000,0.4241483040,1069.5000000000,0.3761819525,2.0000000000,0.0691314640,1.0000000000,598.5283505155,323.0000000000,0.7872063622,21705.4367757532
0,0.8557328551,-0.2836197680,0.8996113670,7.9669415030,0.2033803699,0.0998571589,0.9703488928,0.0069363771,2.0000000000,1.3877479809,840.5000000000,0.6035935222,3.0000000000,0.0883932909,1.0000000000,459.4226780884,259.0000000000,0.6612418655,6064.9853121811
0,0.8557081611,-0.0127447825,1.0091036106,9.9952732239,0.1319525242,0.1668550255,0.9051505097,0.0218611952,1.0000000000,0.5711741720,927.0000000000,0.5549897281,1.0000000000,0.0955902834,1.0000000000,625.9981343284,209.5000000000,-0.2674609572,16021.6860786467
0,0E-10,-0.1380862920,0.9181621179,4.5617371312,0.2759114710,0.1053109396,0.9999831692,0.0038541843,4.0000000000,0.9639794118,581.5000000000,0.6328398107,2.0000000000,0.0824166572,2.0000000000,463.4329268293,301.0000000000,-0.3232388497,2994.0091463415
0,0.8557339499,-0.6293167526,1.0012125152,15.9162491433,0.0628288732,0.1476045514,0.9458136242,0.0132845110,1.0000000000,-0.1047389293,1795.7500000000,0.5098715905,1.0000000000,0.0835572247,1.0000000000,1181.5235611511,432.5000000000,-0.1540857408,55444.6490895836
0,0.8557341132,-0.0034795479,0.8749523827,5.4547229812,0.2808868422,0.1715414454,0.9698867472,0.0249799863,4.0000000000,1.6354592944,1378.2500000000,0.5319726612,1.0000000000,0.0920198257,3.0000000000,655.5184924269,231.0000000000,0.9991209229,30100.5765742486
0,0.8557362098,-0.1294328776,0.9448897943,10.9760539533,0.1361248987,0.1629649966,0.9833578613,0.0231618968,2.0000000000,0.2110441114,1249.2500000000,0.5397650989,1.0000000000,0.0857647643,1.0000000000,539.6633891929,89.0000000000,0.6776171505,35873.3788178809
0,0.8557267784,-0.3385878142,0.9187550290,8.1556450041,0.2352216758,0.0968402626,0.9479233899,0.0067372107,4.0000000000,-0.4869639742,708.5000000000,0.5039799674,2.0000000000,0.0821760462,1.0000000000,499.2825936200,227.0000000000,-0.4102465511,9933.7789470643
0,0.8557206215,-0.0350459153,0.9441020696,11.4405680170,0.1244215954,0.1791890653,0.9269230378,0.0468901020,2.0000000000,-0.6874218515,809.0000000000,0.4890130951,2.0000000000,0.0778524256,1.0000000000,452.6913900415,199.5000000000,0.5086022352,24177.3776914882
0,0.8557216046,0.1140110259,0.7168917575,3.7395393153,0.4663592826,0.1228036353,0.9515241128,0.0145438314,1.0000000000,0.8489023859,1804.2500000000,0.5657966398,3.0000000000,0.0867461174,2.0000000000,980.8542581212,486.7500000000,0.9278703256,49047.6663103638
0,0.8557360547,-0.2205714831,0.9482155595,2.0536217905,0.7589418581,0.1006094665,0.9781080896,0.0100231570,1.0000000000,-0.8891850162,2073.7500000000,0.5626507724,3.0000000000,0.0873226635,4.0000000000,1075.1831316503,409.0000000000,0.3170908578,99294.9720888655
0,0.8543475007,0.2094439677,0.9976445501,3.4776878953,0.4304661691,0.0948933686,0.9666714684,0.0074836882,2.0000000000,-0.4902699862,815.2500000000,0.5222456760,3.0000000000,0.0892477405,4.0000000000,583.0117107943,366.0000000000,0.4191478767,8767.5613554179
0,0.8556932359,8.3638524660,0.9713463064,4.8096094720,0.2756582447,0.0919447795,0.7925516893,0.0113372435,1.0000000000,-1.0093169768,353.5000000000,0.6437523109,4.0000000000,0.0526362598,1.0000000000,273.7886597938,180.2500000000,-0.1418111669,2329.5057989691
0,0.8556536095,-0.3803243696,0.9054194190,7.2953423508,0.2007574687,0.2423022680,0.7861311492,0.0262464130,2.0000000000,-0.7727910308,1547.2500000000,0.5457998148,4.0000000000,0.0915780758,4.0000000000,1039.1615384615,577.2500000000,0.4051584591,55197.2804412642
0,0.8556934344,5.8417346230,0.9338248303,12.7330262301,0.0785359255,0.1527123354,0.7997375222,0.0129733927,1.0000000000,-0.7415639788,780.0000000000,0.8008902465,2.0000000000,0.0469486871,4.0000000000,611.6691616766,404.7500000000,-0.1564872896,8355.1607207272
0,0.8557177451,-1.4788803191,0.9479772022,8.8330838637,0.1685705935,0.1427664039,0.9297536142,0.0172230535,3.0000000000,-0.1156826411,957.0000000000,0.5669434718,3.0000000000,0.0883636713,4.0000000000,554.4728096677,251.7500000000,0.6866518655,23653.2959753829
0,0.8556938926,0.7194255959,0.7688103831,23.5664661279,0.0424331758,0.2452996500,0.8818389849,0.0403778155,4.0000000000,-0.7575324626,1107.5000000000,0.6615835452,1.0000000000,0.0774494312,4.0000000000,632.8125000000,318.2500000000,0.5363152046,41779.7162433155
0,0.8557094020,0.0457181008,0.8502931919,6.3254778968,0.3860340253,0.1343871653,0.9052888464,0.0193984911,4.0000000000,-0.4029633473,1094.5000000000,0.5414017606,1.0000000000,0.0802396352,1.0000000000,692.8065371025,334.7500000000,0.5101948550,27363.0508107160
0,0.8556974468,-0.0869577916,0.8894173575,14.3760553997,0.1289841973,0.1718687671,0.9291751486,0.0474980246,2.0000000000,0.4935805954,1472.0000000000,0.4822387463,2.0000000000,0.0932555728,3.0000000000,668.9651015228,287.7500000000,0.8483577154,71004.5759047933
0,0.8556866577,-0.1407482422,0.8949025953,9.5830753187,0.1533392647,0.1279503521,0.8624342796,0.0186731019,2.0000000000,-0.1823680174,1095.7500000000,0.5478700808,1.0000000000,0.0841069065,3.0000000000,722.2949101796,358.2500000000,0.4932364972,21779.4615287497
0,0.8556898004,-0.3360652843,0.9480002253,6.4166388437,0.2461236329,0.2025214408,0.9116390174,0.0414711935,4.0000000000,2.2742559241,921.2500000000,0.4964768544,4.0000000000,0.0887559162,2.0000000000,405.2716606498,213.2500000000,1.3140303233,15958.0700308690
0,0.8557195891,-1.6390203162,1.0129554342,13.8019871651,0.1009403059,0.1820777929,0.8655632347,0.0178754100,3.0000000000,-0.2745849576,1101.5000000000,0.5932687072,4.0000000000,0.0823139400,3.0000000000,686.6002304147,359.5000000000,0.0220969535,22642.2271505376
0,0.8557241180,-1.8381475622,1.0106650477,13.8708698053,0.1003850789,0.1924207253,0.8731380066,0.0189131688,3.0000000000,-0.4817242809,1057.2500000000,0.6097393278,2.0000000000,0.0799273674,3.0000000000,683.5615079365,359.5000000000,0.0110162771,22370.8482814773
0,0.8557153900,-0.1059396919,0.9416551895,6.0400972701,0.2740064780,0.1557306705,0.9380843087,0.0198495428,3.0000000000,-0.4601273882,1554.2500000000,0.4516703079,3.0000000000,0.0829890047,4.0000000000,839.9824185249,212.0000000000,0.6194298860,57778.0014735961
0,1E-10,-0.1941294013,0.8426275384,2.0786633239,0.5839231512,0.0933654932,0.9999789066,0.0056648375,4.0000000000,0.6158896520,747.5000000000,0.5556320704,4.0000000000,0.0993561401,1.0000000000,594.7740384615,468.5000000000,-0.0487079366,3001.4527714932
0,0.8557008886,-0.2342006410,0.9252833254,3.5428993187,0.3897279042,0.1159509490,0.9140550364,0.0107280340,3.0000000000,-0.0457122603,1163.2500000000,0.4885223533,2.0000000000,0.1009751639,1.0000000000,660.8863179074,355.2500000000,0.7277099138,31458.6373198871
0,0.8557318933,-0.4564656387,0.8721525138,5.6087178545,0.4856657058,0.1132546335,0.9561455034,0.0104037761,4.0000000000,-0.3868386047,525.0000000000,0.5444476157,4.0000000000,0.0899817264,4.0000000000,337.5784471649,156.5000000000,0.1265737396,4949.9025924620
0,0.8555932541,-0.3499397120,0.9638087420,11.9988654965,0.0885510514,0.2479079498,0.8197724327,0.0465685622,1.0000000000,-1.1210513112,625.0000000000,0.4017497790,1.0000000000,0.0815238765,1.0000000000,333.5511811024,92.2500000000,0.1354704988,23599.5826459193
0,0.8557351306,-0.0379598023,0.9933483678,12.2776271025,0.0981360873,0.1496298868,0.9600971482,0.0279307304,2.0000000000,4.0316430769,1716.0000000000,0.5708609683,1.0000000000,0.0953653108,4.0000000000,718.5769700672,362.5000000000,1.6818668206,37948.5910154914
0,0.8557325849,-0.2191595363,0.9529695188,13.1390555891,0.1142587227,0.1782954814,0.9497735155,0.0285191969,2.0000000000,1.3791177506,1116.2500000000,0.4777609457,4.0000000000,0.0814922110,4.0000000000,507.6710164835,100.0000000000,0.8566536985,23682.9201334680
0,0.8557235340,0.0619629780,0.9773407166,7.2812901125,0.2254541637,0.1617452244,0.9699392755,0.0230954456,2.0000000000,1.1578968629,1011.0000000000,0.5554756945,1.0000000000,0.0874176715,2.0000000000,445.6218936382,126.2500000000,0.8975988881,18533.1433315201
0,0.8557303398,-1.3233372945,0.9539611806,4.7342412732,0.2351022073,0.1524617774,0.9277138342,0.0129616194,1.0000000000,-0.3173373328,581.7500000000,0.5762702502,1.0000000000,0.0934206751,1.0000000000,394.0955223881,205.2500000000,0.2413814627,4937.9331258506
0,0E-10,0.1200204037,0.9581924682,2.2258103842,0.7438115627,0.0777597142,0.9999956815,0.0030088661,2.0000000000,-0.6279163772,644.7500000000,0.4386977245,4.0000000000,0.0738208792,1.0000000000,512.4622093023,370.7500000000,0.0126564844,4354.9063953488
0,4E-10,-0.1228112676,0.8306458869,21.0057102289,0.1130641593,0.1169574884,0.9999856274,0.0052581466,2.0000000000,1.3297152197,1056.7500000000,0.7370080781,3.0000000000,0.0885798690,1.0000000000,854.9602272727,442.5000000000,-1.2478187897,20694.5565569488
0,4E-10,-0.6381986408,0.8080831018,12.6307255577,0.1315428346,0.1536534266,0.9999850056,0.0092614685,1.0000000000,-0.6174082397,941.0000000000,0.7553894563,2.0000000000,0.0765528215,3.0000000000,752.7692307692,468.5000000000,-0.4561763842,14020.2084582085
0,0.8557291040,0.6650471744,0.6962836571,5.6621096280,0.3520945174,0.1370686885,0.9269999682,0.0136456330,2.0000000000,-0.7683252917,1386.2500000000,0.4905571155,1.0000000000,0.0935810245,3.0000000000,835.0416024653,268.7500000000,-0.1042170670,58710.7858314786
0,0.8557218107,-0.4941548986,0.9770938275,15.9983137490,0.1157221106,0.1201096286,0.8927258005,0.0110453109,4.0000000000,-0.5546218297,575.7500000000,0.5204834904,3.0000000000,0.0860441006,4.0000000000,404.3846649485,219.2500000000,0.0293374511,5432.7198197208
0,0.8557268496,-0.5870664066,0.9216338209,7.3155054033,0.1791363833,0.1263803596,0.9121751740,0.0142595780,2.0000000000,-0.8334298394,1972.0000000000,0.5679963011,4.0000000000,0.0879256711,1.0000000000,1257.8614532020,660.7500000000,0.0319848682,86362.6866522811
0,0.8557317094,-0.1038315355,0.9449302447,6.1744343723,0.2585100581,0.1741862073,0.9514659832,0.0224034463,2.0000000000,-0.4215068400,1134.2500000000,0.5747865886,4.0000000000,0.0865127808,2.0000000000,700.2351672060,353.0000000000,0.2825904912,27823.4340547902
0,0.8557045762,-0.1281512446,0.9747635680,9.9357361471,0.1665880845,0.1345895662,0.9219290945,0.0182392322,2.0000000000,-0.6633462016,1606.5000000000,0.4399848627,1.0000000000,0.0680908554,1.0000000000,986.6343896714,353.2500000000,0.1305452850,79904.2518461751
0,0.8557290883,-1.4609153676,0.9403627612,8.5486746462,0.1783334134,0.1545290982,0.9295960736,0.0231398191,1.0000000000,1.0865144922,853.2500000000,0.5114157002,1.0000000000,0.0804972537,4.0000000000,446.7713541667,170.0000000000,0.6227475288,15189.9158370303
0,0.8557107919,0.7570133702,0.8908729588,14.7679528911,0.1211855106,0.2034812018,0.8740587092,0.0330985138,1.0000000000,-0.7144919090,807.7500000000,0.5779760897,2.0000000000,0.1001931228,3.0000000000,491.2436548223,162.5000000000,0.1314426130,22526.2817906350
0,0.8556969707,0.0760300860,0.9998319545,6.5666032813,0.1786864251,0.1264889987,0.9039352539,0.0099216731,4.0000000000,-0.7455638521,945.0000000000,0.5537618429,3.0000000000,0.0901129435,1.0000000000,603.8909090909,336.0000000000,0.1855916779,17193.5086239103
0,0.8557184215,-0.6976688227,0.9662146277,8.3247248782,0.1753840877,0.1135286771,0.8906267340,0.0116252063,3.0000000000,0.3499858177,683.7500000000,0.6196858890,1.0000000000,0.0725648229,4.0000000000,443.4137168142,298.2500000000,0.8294936256,6409.4018388578
0,0.8556836642,0.2870823347,0.7329227322,6.6197895019,0.2150393194,0.1343890363,0.9164151654,0.0118317157,2.0000000000,0.7967807742,1893.2500000000,0.6448988337,3.0000000000,0.0898621109,2.0000000000,1053.8956228956,628.0000000000,1.0250351004,62878.0588088088
0,0.8557244906,-0.0490882705,0.9356421787,6.6902229373,0.2856705784,0.1193708140,0.9116347467,0.0088015600,1.0000000000,-0.6269826192,894.2500000000,0.5814275712,4.0000000000,0.0767219223,3.0000000000,589.9947368421,336.5000000000,0.4297422071,16275.3620008883
0,1E-10,0.0892897069,1.0046995590,34.8566665516,0.0451235625,0.1848589647,0.9999922816,0.0206840741,4.0000000000,-1.4935929691,613.7500000000,0.7198758581,3.0000000000,0.0906485356,1.0000000000,345.9212962963,127.2500000000,0.0996707696,25837.4587227414
0,0.8557353973,-1.0861106505,0.9839140778,15.2469056200,0.0725987876,0.2358209540,0.9342675400,0.0964329232,1.0000000000,0.5810137338,869.5000000000,0.5728927173,3.0000000000,0.0751265361,1.0000000000,318.0444523471,35.7500000000,1.0708324496,29875.7901261585
0,8E-10,0.3973831088,1.1340244222,4.4080987673,0.2268551711,0.1698790976,0.9999800228,0.0149777123,1.0000000000,-1.0102913212,733.7500000000,0.7256743368,1.0000000000,0.0899005652,3.0000000000,594.1021505376,412.7500000000,-0.1989713438,6895.2164562880
0,6.5E-9,-2.5842720262,0.8864681948,13.0500718651,0.1068188694,0.0871471793,0.9999891688,0.0042434251,1.0000000000,-0.4504586047,488.0000000000,0.6494571876,2.0000000000,0.0850167083,1.0000000000,389.6343750000,282.0000000000,-0.0286799849,1788.0318916536
0,0.8557237688,0.0532389945,0.9234746957,41.6510551861,0.0490827661,0.1103882622,0.9167906294,0.0113526989,3.0000000000,-0.7315525319,844.0000000000,0.4406524610,2.0000000000,0.0759848619,1.0000000000,546.8288508557,330.0000000000,0.2369085497,13464.2547671269
0,0.8557258736,0.1859440155,0.9712380797,19.2542440717,0.0791524318,0.1049426796,0.9309933533,0.0113385412,3.0000000000,-0.5008333431,901.2500000000,0.4567519274,2.0000000000,0.0728193881,3.0000000000,607.1664295875,347.0000000000,0.0869658976,13284.9624472651
0,0.8557326161,-0.2737325632,0.9595574664,13.7695674743,0.1620585205,0.1858214573,0.9380865996,0.0270486831,3.0000000000,-0.5574454619,1445.5000000000,0.5068919904,4.0000000000,0.0991947930,3.0000000000,842.5218865598,308.7500000000,0.0696731660,57147.7279429450
0,0.8553164217,-2.9983951436,0.9507216010,3.9187572340,0.3845527342,0.1344612172,0.8605865094,0.0124968932,2.0000000000,-0.3665585353,541.2500000000,0.4662048536,2.0000000000,0.0762551791,1.0000000000,414.7427536232,259.0000000000,-0.5945210069,3754.9104252618
0,6E-10,9.1796745700,0.9615378073,17.0694211002,0.0817533489,0.0795035635,0.9999561286,0.0030052506,2.0000000000,-0.2972352665,461.2500000000,0.5447988020,2.0000000000,0.0822641629,1.0000000000,366.0222222222,304.0000000000,0.8332748279,1878.0674242424
0,0.8557308662,-0.2815449936,0.9474248097,25.6992637257,0.0583052956,0.1509320896,0.9484425151,0.0157794518,2.0000000000,0.8608520634,1350.7500000000,0.4883073834,1.0000000000,0.0814511989,1.0000000000,658.2706013363,285.7500000000,0.9352373799,41075.4449879951
0,0.8555046677,-0.0242495093,0.8542519707,15.2260917474,0.4079006231,0.1211155471,0.9628606085,0.0238088203,4.0000000000,0.5883033024,1042.7500000000,0.5170520390,1.0000000000,0.0879604479,4.0000000000,687.3898002853,202.0000000000,-0.6543545007,27344.6904819645
0,0.8557122123,-0.2489704927,1.2231236897,24.1437861441,0.0615031171,0.2703745414,0.9295871604,0.0501502499,2.0000000000,-0.2849645008,686.7500000000,0.6150990465,1.0000000000,0.0898121813,1.0000000000,411.3216535433,165.0000000000,0.1997130914,10468.1684877915
0,0.8557125657,0.1745693777,0.9748875803,6.1670601303,0.1872320624,0.1501412818,0.9349530086,0.0148254936,1.0000000000,-0.4313556793,934.0000000000,0.5968189832,4.0000000000,0.0842910445,1.0000000000,599.9853723404,293.0000000000,0.1532233814,19110.1804912576
0,0.8557130473,0.1678410993,0.9722567367,6.1576858695,0.1859720238,0.1487051392,0.9369380115,0.0148979186,1.0000000000,-0.4458889800,934.0000000000,0.5878020852,4.0000000000,0.0849318480,1.0000000000,596.4383445946,293.0000000000,0.1832473608,18984.0519489985
0,0.8557366539,-0.0337298165,0.9646410019,8.7859980113,0.1320519751,0.1480393866,0.9863306888,0.0285004855,1.0000000000,-0.4623183584,2365.5000000000,0.5642005230,4.0000000000,0.0846124362,1.0000000000,1074.2536208032,212.2500000000,0.6127693622,199127.6502743358
0,0.8557343234,0.2713757710,0.9865150683,30.0048796659,0.0353793744,0.1605733720,0.9687313984,0.0281871312,1.0000000000,-0.6313823138,1272.7500000000,0.5087290432,1.0000000000,0.0831105555,1.0000000000,697.7591850829,265.7500000000,0.4391791127,41833.8040678303
0,0.8557281693,-0.3978482849,0.9444100116,6.2240879838,0.2827966057,0.3106484792,0.9495340622,0.1469271887,3.0000000000,0.4906601477,1732.2500000000,0.4729835898,2.0000000000,0.0837155103,4.0000000000,811.9932926829,60.0000000000,0.4329299565,92437.9605624051
0,0.8556467940,-0.1622108920,0.9199395710,7.0369050459,0.4922188831,0.1477425480,0.8465903894,0.0137054336,4.0000000000,-0.4673374920,1105.5000000000,0.5075809204,2.0000000000,0.0882256362,1.0000000000,774.1057312253,431.5000000000,0.1784118604,21181.8242283079
0,0.8557350542,-0.6420774718,0.9606933072,9.6950279806,0.1305898414,0.1462495493,0.9523572048,0.0180254013,2.0000000000,-0.3190367925,901.0000000000,0.5129542772,1.0000000000,0.0846430950,1.0000000000,453.7967914439,131.0000000000,0.4888042470,19365.0302872609
0,0.8557133400,-0.0803885007,0.8726050172,2.4394388175,0.7206878350,0.1210135430,0.9150496166,0.0081795439,4.0000000000,-0.3116237635,709.5000000000,0.5238484155,1.0000000000,0.0874465761,4.0000000000,509.4369658120,253.7500000000,-0.4205919151,8649.0819073035
0,0.8557195565,-0.4600013688,0.9872718037,13.7865236976,0.0774040680,0.1256448610,0.8947513945,0.0123379161,1.0000000000,-0.3794521875,933.7500000000,0.6394805016,4.0000000000,0.0921273937,3.0000000000,583.8090909091,208.2500000000,-0.0775752089,23556.8393959841
0,0.8557199463,-0.0285405107,0.8895003141,5.5782343495,0.2412562771,0.0920051625,0.8670091763,0.0055264436,1.0000000000,0.1367038177,1077.2500000000,0.6424396293,3.0000000000,0.0723629409,1.0000000000,631.8528678304,354.7500000000,1.0142769965,28552.1842768080
0,0.8557355658,0.1475554977,0.6728578005,9.8067440323,0.2656645011,0.1524372636,0.9616318931,0.0230110266,4.0000000000,-0.5149992571,1079.2500000000,0.4903334564,1.0000000000,0.0815413054,4.0000000000,590.7895522388,144.0000000000,0.0105102825,26376.2213968651
0,0.8557356765,-0.2392184257,0.9256702481,4.8852510282,0.3971374071,0.1037528276,0.9601496296,0.0112063229,4.0000000000,-0.4327481609,1012.7500000000,0.4819242059,1.0000000000,0.0836468317,1.0000000000,634.3582864561,222.7500000000,0.0245345932,20017.2668549250
0,0.8556452166,0.1094310872,0.9465306456,24.3802692200,0.0639029328,0.1145118479,0.8553016652,0.0090672227,2.0000000000,0.6014382123,830.0000000000,0.5321673203,1.0000000000,0.0903700671,3.0000000000,586.0666666667,422.5000000000,0.9391834792,7259.6955617629
0,0.8557323011,-0.8367643709,0.7398220334,13.1115245982,0.0762687811,0.1191840449,0.9141674430,0.0132527992,1.0000000000,-0.7245139994,495.5000000000,0.5770192891,4.0000000000,0.0802054487,4.0000000000,344.8317490494,221.0000000000,0.2662510148,3903.8482980264
0,0.8557357975,-0.1736750819,1.0078691682,9.6908297455,0.1031903383,0.2272721812,0.9574665039,0.0393097321,1.0000000000,-0.5162385383,1562.0000000000,0.5299917119,4.0000000000,0.0844772338,3.0000000000,892.1898068670,177.7500000000,-0.0866304415,70463.0758136816
